,Smoothed_Pedro,Smoothed_Santiago,Smoothed_Juan,Smoothed_Andrés,Smoothed_Bartolomé,Smoothed_Tiago,Smoothed_Isca,Smoothed_Tadeo,Smoothed_Mateo,Smoothed_Felipe,Smoothed_Simón,Smoothed_Tomás
2020-09-23 16:03:00,4.777777777777778,-12.6,-2.7555555555555555,-0.2,-3.422222222222222,-5.111111111111111,10.4,-7.444444444444445,-8.955555555555556,1.6,-0.26666666666666666,8.688888888888888
2020-09-23 16:04:00,4.733333333333333,-12.644444444444444,-2.7333333333333334,-0.08888888888888889,-3.466666666666667,-5.155555555555556,10.6,-7.533333333333333,-9.2,1.5555555555555556,-0.26666666666666666,8.866666666666667
2020-09-23 16:05:00,4.666666666666667,-12.688888888888888,-2.7333333333333334,0.022222222222222223,-3.533333333333333,-5.155555555555556,10.8,-7.644444444444445,-9.444444444444445,1.511111111111111,-0.28888888888888886,9.088888888888889
2020-09-23 16:06:00,4.644444444444445,-12.733333333333333,-2.7333333333333334,0.13333333333333333,-3.6444444444444444,-5.133333333333334,11.0,-7.733333333333333,-9.71111111111111,1.488888888888889,-0.3333333333333333,9.333333333333334
2020-09-23 16:07:00,4.622222222222222,-12.8,-2.7777777777777777,0.2,-3.7555555555555555,-5.133333333333334,11.2,-7.822222222222222,-9.955555555555556,1.4666666666666666,-0.35555555555555557,9.6
2020-09-23 16:08:00,4.5777777777777775,-12.866666666666667,-2.8444444444444446,0.26666666666666666,-3.888888888888889,-5.133333333333334,11.444444444444445,-7.911111111111111,-10.2,1.4222222222222223,-0.35555555555555557,9.911111111111111
2020-09-23 16:09:00,4.511111111111111,-12.977777777777778,-2.911111111111111,0.3333333333333333,-4.022222222222222,-5.133333333333334,11.666666666666666,-8.022222222222222,-10.444444444444445,1.3777777777777778,-0.37777777777777777,10.222222222222221
2020-09-23 16:10:00,4.4,-13.11111111111111,-2.9555555555555557,0.4444444444444444,-4.155555555555556,-5.133333333333334,11.866666666666667,-8.088888888888889,-10.71111111111111,1.3333333333333333,-0.4,10.533333333333333
2020-09-23 16:11:00,4.311111111111111,-13.244444444444444,-2.977777777777778,0.5333333333333333,-4.288888888888889,-5.133333333333334,12.066666666666666,-8.2,-10.933333333333334,1.3111111111111111,-0.37777777777777777,10.866666666666667
2020-09-23 16:12:00,4.2,-13.355555555555556,-3.0,0.6444444444444445,-4.4222222222222225,-5.155555555555556,12.266666666666667,-8.355555555555556,-11.155555555555555,1.2444444444444445,-0.37777777777777777,11.2
2020-09-23 16:13:00,4.066666666666666,-13.488888888888889,-3.022222222222222,0.7555555555555555,-4.555555555555555,-5.133333333333334,12.466666666666667,-8.488888888888889,-11.355555555555556,1.2222222222222223,-0.4222222222222222,11.533333333333333
2020-09-23 16:14:00,3.888888888888889,-13.622222222222222,-3.022222222222222,0.8444444444444444,-4.711111111111111,-5.155555555555556,12.666666666666666,-8.622222222222222,-11.577777777777778,1.1777777777777778,-0.4222222222222222,11.866666666666667
2020-09-23 16:15:00,3.7111111111111112,-13.8,-3.022222222222222,0.8888888888888888,-4.888888888888889,-5.133333333333334,12.866666666666667,-8.755555555555556,-11.8,1.1333333333333333,-0.4,12.177777777777777
2020-09-23 16:16:00,3.5555555555555554,-13.977777777777778,-3.022222222222222,0.9111111111111111,-5.088888888888889,-5.066666666666666,13.044444444444444,-8.88888888888889,-12.0,1.1111111111111112,-0.37777777777777777,12.533333333333333
2020-09-23 16:17:00,3.4,-14.177777777777777,-3.0,0.9333333333333333,-5.2444444444444445,-4.955555555555556,13.244444444444444,-9.0,-12.155555555555555,1.1111111111111112,-0.35555555555555557,12.88888888888889
2020-09-23 16:18:00,3.2222222222222223,-14.422222222222222,-3.0,1.0,-5.377777777777778,-4.844444444444444,13.444444444444445,-9.088888888888889,-12.311111111111112,1.1111111111111112,-0.35555555555555557,13.244444444444444
2020-09-23 16:19:00,3.088888888888889,-14.666666666666666,-2.9555555555555557,1.1111111111111112,-5.488888888888889,-4.733333333333333,13.622222222222222,-9.155555555555555,-12.422222222222222,1.1111111111111112,-0.35555555555555557,13.6
2020-09-23 16:20:00,2.9555555555555557,-14.866666666666667,-2.933333333333333,1.2222222222222223,-5.644444444444445,-4.644444444444445,13.777777777777779,-9.177777777777777,-12.577777777777778,1.1111111111111112,-0.35555555555555557,13.955555555555556
2020-09-23 16:21:00,2.8444444444444446,-15.044444444444444,-2.888888888888889,1.3111111111111111,-5.8,-4.533333333333333,13.911111111111111,-9.222222222222221,-12.733333333333333,1.0666666666666667,-0.35555555555555557,14.333333333333334
2020-09-23 16:22:00,2.7111111111111112,-15.2,-2.8444444444444446,1.4,-5.955555555555556,-4.377777777777778,14.022222222222222,-9.222222222222221,-12.844444444444445,1.0,-0.37777777777777777,14.71111111111111
2020-09-23 16:23:00,2.6,-15.333333333333334,-2.7777777777777777,1.4444444444444444,-6.111111111111111,-4.266666666666667,14.155555555555555,-9.244444444444444,-12.955555555555556,0.8888888888888888,-0.37777777777777777,15.044444444444444
2020-09-23 16:24:00,2.511111111111111,-15.488888888888889,-2.7333333333333334,1.4666666666666666,-6.222222222222222,-4.177777777777778,14.266666666666667,-9.311111111111112,-13.088888888888889,0.7777777777777778,-0.4,15.355555555555556
2020-09-23 16:25:00,2.422222222222222,-15.666666666666666,-2.688888888888889,1.488888888888889,-6.333333333333333,-4.066666666666666,14.4,-9.377777777777778,-13.2,0.7111111111111111,-0.4,15.622222222222222
2020-09-23 16:26:00,2.3333333333333335,-15.866666666666667,-2.6222222222222222,1.511111111111111,-6.444444444444445,-4.0,14.511111111111111,-9.444444444444445,-13.355555555555556,0.6888888888888889,-0.37777777777777777,15.88888888888889
2020-09-23 16:27:00,2.2444444444444445,-16.044444444444444,-2.577777777777778,1.511111111111111,-6.5777777777777775,-3.933333333333333,14.666666666666666,-9.511111111111111,-13.488888888888889,0.6888888888888889,-0.37777777777777777,16.177777777777777
2020-09-23 16:28:00,2.1555555555555554,-16.22222222222222,-2.511111111111111,1.5555555555555556,-6.7555555555555555,-3.8444444444444446,14.777777777777779,-9.6,-13.644444444444444,0.6888888888888889,-0.4,16.444444444444443
2020-09-23 16:29:00,2.088888888888889,-16.4,-2.4444444444444446,1.6,-6.888888888888889,-3.7777777777777777,14.844444444444445,-9.733333333333333,-13.755555555555556,0.6666666666666666,-0.4222222222222222,16.733333333333334
2020-09-23 16:30:00,1.9777777777777779,-16.533333333333335,-2.3777777777777778,1.6888888888888889,-7.044444444444444,-3.7111111111111112,14.933333333333334,-9.866666666666667,-13.866666666666667,0.6666666666666666,-0.4,16.977777777777778
2020-09-23 16:31:00,1.8444444444444446,-16.711111111111112,-2.2888888888888888,1.8,-7.222222222222222,-3.6666666666666665,15.022222222222222,-9.977777777777778,-13.955555555555556,0.6666666666666666,-0.35555555555555557,17.177777777777777
2020-09-23 16:32:00,1.7555555555555555,-16.88888888888889,-2.1777777777777776,1.9333333333333333,-7.4222222222222225,-3.6222222222222222,15.066666666666666,-10.088888888888889,-14.022222222222222,0.6444444444444445,-0.28888888888888886,17.4
2020-09-23 16:33:00,1.6888888888888889,-17.066666666666666,-2.111111111111111,2.088888888888889,-7.622222222222222,-3.577777777777778,15.088888888888889,-10.222222222222221,-14.066666666666666,0.6666666666666666,-0.17777777777777778,17.622222222222224
2020-09-23 16:34:00,1.6,-17.266666666666666,-2.0444444444444443,2.2666666666666666,-7.777777777777778,-3.533333333333333,15.155555555555555,-10.377777777777778,-14.11111111111111,0.6444444444444445,-0.06666666666666667,17.866666666666667
2020-09-23 16:35:00,1.4666666666666666,-17.488888888888887,-1.9555555555555555,2.4444444444444446,-7.911111111111111,-3.488888888888889,15.222222222222221,-10.511111111111111,-14.155555555555555,0.6,0.0,18.11111111111111
2020-09-23 16:36:00,1.3777777777777778,-17.68888888888889,-1.8666666666666667,2.6,-8.066666666666666,-3.4444444444444446,15.266666666666667,-10.666666666666666,-14.222222222222221,0.5555555555555556,0.044444444444444446,18.333333333333332
2020-09-23 16:37:00,1.288888888888889,-17.91111111111111,-1.8,2.7555555555555555,-8.222222222222221,-3.422222222222222,15.333333333333334,-10.777777777777779,-14.28888888888889,0.5111111111111111,0.06666666666666667,18.57777777777778
2020-09-23 16:38:00,1.2,-18.133333333333333,-1.7333333333333334,2.9555555555555557,-8.355555555555556,-3.3777777777777778,15.4,-10.88888888888889,-14.333333333333334,0.4888888888888889,0.06666666666666667,18.844444444444445
2020-09-23 16:39:00,1.0888888888888888,-18.4,-1.711111111111111,3.111111111111111,-8.488888888888889,-3.3333333333333335,15.444444444444445,-11.0,-14.4,0.4666666666666667,0.06666666666666667,19.08888888888889
2020-09-23 16:40:00,0.9777777777777777,-18.644444444444446,-1.6888888888888889,3.2888888888888888,-8.6,-3.2888888888888888,15.488888888888889,-11.066666666666666,-14.466666666666667,0.4444444444444444,0.022222222222222223,19.31111111111111
2020-09-23 16:41:00,0.8888888888888888,-18.88888888888889,-1.6888888888888889,3.4444444444444446,-8.688888888888888,-3.2222222222222223,15.511111111111111,-11.177777777777777,-14.533333333333333,0.4222222222222222,-0.022222222222222223,19.511111111111113
2020-09-23 16:42:00,0.8,-19.08888888888889,-1.6444444444444444,3.6,-8.822222222222223,-3.1555555555555554,15.488888888888889,-11.244444444444444,-14.577777777777778,0.4222222222222222,-0.06666666666666667,19.733333333333334
2020-09-23 16:43:00,0.7111111111111111,-19.244444444444444,-1.6222222222222222,3.7555555555555555,-8.955555555555556,-3.066666666666667,15.466666666666667,-11.333333333333334,-14.622222222222222,0.4,-0.13333333333333333,19.955555555555556
2020-09-23 16:44:00,0.6444444444444445,-19.377777777777776,-1.5777777777777777,3.888888888888889,-9.133333333333333,-2.977777777777778,15.4,-11.444444444444445,-14.688888888888888,0.35555555555555557,-0.2222222222222222,20.177777777777777
2020-09-23 16:45:00,0.6222222222222222,-19.533333333333335,-1.5555555555555556,4.0,-9.311111111111112,-2.888888888888889,15.333333333333334,-11.511111111111111,-14.8,0.3333333333333333,-0.3111111111111111,20.4
2020-09-23 16:46:00,0.6444444444444445,-19.711111111111112,-1.5333333333333334,4.066666666666666,-9.466666666666667,-2.7555555555555555,15.28888888888889,-11.6,-14.88888888888889,0.3333333333333333,-0.4,20.57777777777778
2020-09-23 16:47:00,0.6666666666666666,-19.88888888888889,-1.511111111111111,4.133333333333334,-9.622222222222222,-2.6444444444444444,15.222222222222221,-11.644444444444444,-14.933333333333334,0.28888888888888886,-0.4666666666666667,20.755555555555556
2020-09-23 16:48:00,0.6888888888888889,-20.066666666666666,-1.4666666666666666,4.2444444444444445,-9.777777777777779,-2.577777777777778,15.155555555555555,-11.71111111111111,-14.977777777777778,0.2222222222222222,-0.5555555555555556,20.933333333333334
2020-09-23 16:49:00,0.7111111111111111,-20.22222222222222,-1.4444444444444444,4.355555555555555,-9.955555555555556,-2.511111111111111,15.133333333333333,-11.777777777777779,-15.0,0.1111111111111111,-0.6222222222222222,21.133333333333333
2020-09-23 16:50:00,0.7555555555555555,-20.355555555555554,-1.4222222222222223,4.444444444444445,-10.11111111111111,-2.4444444444444446,15.088888888888889,-11.866666666666667,-14.977777777777778,0.044444444444444446,-0.6666666666666666,21.288888888888888
2020-09-23 16:51:00,0.8,-20.488888888888887,-1.4,4.533333333333333,-10.222222222222221,-2.3777777777777778,15.044444444444444,-11.977777777777778,-14.955555555555556,-0.044444444444444446,-0.6666666666666666,21.4
2020-09-23 16:52:00,0.8666666666666667,-20.6,-1.3333333333333333,4.666666666666667,-10.333333333333334,-2.3333333333333335,14.977777777777778,-12.088888888888889,-14.933333333333334,-0.13333333333333333,-0.6888888888888889,21.488888888888887
2020-09-23 16:53:00,0.9555555555555556,-20.733333333333334,-1.2444444444444445,4.8,-10.466666666666667,-2.2888888888888888,14.866666666666667,-12.2,-14.88888888888889,-0.2222222222222222,-0.7333333333333333,21.533333333333335
2020-09-23 16:54:00,1.0666666666666667,-20.822222222222223,-1.2,4.933333333333334,-10.577777777777778,-2.2888888888888888,14.777777777777779,-12.311111111111112,-14.866666666666667,-0.28888888888888886,-0.8,21.555555555555557
2020-09-23 16:55:00,1.1777777777777778,-20.88888888888889,-1.1555555555555554,5.044444444444444,-10.644444444444444,-2.311111111111111,14.688888888888888,-12.422222222222222,-14.844444444444445,-0.35555555555555557,-0.8444444444444444,21.57777777777778
2020-09-23 16:56:00,1.3111111111111111,-20.933333333333334,-1.1333333333333333,5.177777777777778,-10.733333333333333,-2.3333333333333335,14.622222222222222,-12.533333333333333,-14.844444444444445,-0.4666666666666667,-0.9111111111111111,21.57777777777778
2020-09-23 16:57:00,1.4444444444444444,-20.955555555555556,-1.1111111111111112,5.333333333333333,-10.822222222222223,-2.311111111111111,14.6,-12.644444444444444,-14.822222222222223,-0.5333333333333333,-1.0,21.6
2020-09-23 16:58:00,1.5555555555555556,-20.977777777777778,-1.1111111111111112,5.488888888888889,-10.911111111111111,-2.3333333333333335,14.622222222222222,-12.777777777777779,-14.822222222222223,-0.6444444444444445,-1.0444444444444445,21.6
2020-09-23 16:59:00,1.711111111111111,-21.022222222222222,-1.0888888888888888,5.666666666666667,-10.977777777777778,-2.3333333333333335,14.644444444444444,-12.911111111111111,-14.822222222222223,-0.7555555555555555,-1.1111111111111112,21.6
2020-09-23 17:00:00,1.8222222222222222,-21.044444444444444,-1.0888888888888888,5.844444444444444,-11.022222222222222,-2.3333333333333335,14.622222222222222,-13.044444444444444,-14.822222222222223,-0.8666666666666667,-1.1777777777777778,21.622222222222224
2020-09-23 17:01:00,1.9111111111111112,-21.044444444444444,-1.0666666666666667,6.066666666666666,-11.066666666666666,-2.3555555555555556,14.622222222222222,-13.2,-14.822222222222223,-0.9555555555555556,-1.2444444444444445,21.622222222222224
2020-09-23 17:02:00,1.9777777777777779,-21.044444444444444,-1.0222222222222221,6.333333333333333,-11.155555555555555,-2.3777777777777778,14.6,-13.377777777777778,-14.866666666666667,-1.0666666666666667,-1.3111111111111111,21.6
2020-09-23 17:03:00,2.066666666666667,-21.022222222222222,-1.0,6.555555555555555,-11.244444444444444,-2.3777777777777778,14.577777777777778,-13.6,-14.88888888888889,-1.1555555555555554,-1.3777777777777778,21.6
2020-09-23 17:04:00,2.1333333333333333,-21.0,-1.0222222222222221,6.733333333333333,-11.311111111111112,-2.4,14.555555555555555,-13.844444444444445,-14.911111111111111,-1.2,-1.4222222222222223,21.6
2020-09-23 17:05:00,2.2444444444444445,-21.0,-1.0444444444444445,6.866666666666666,-11.333333333333334,-2.3777777777777778,14.533333333333333,-14.133333333333333,-14.88888888888889,-1.2666666666666666,-1.488888888888889,21.6
2020-09-23 17:06:00,2.3333333333333335,-21.0,-1.1111111111111112,7.022222222222222,-11.311111111111112,-2.3777777777777778,14.555555555555555,-14.377777777777778,-14.88888888888889,-1.288888888888889,-1.5333333333333334,21.622222222222224
2020-09-23 17:07:00,2.4444444444444446,-21.022222222222222,-1.1777777777777778,7.177777777777778,-11.28888888888889,-2.422222222222222,14.577777777777778,-14.644444444444444,-14.88888888888889,-1.3111111111111111,-1.5555555555555556,21.6
2020-09-23 17:08:00,2.577777777777778,-21.044444444444444,-1.2666666666666666,7.377777777777778,-11.266666666666667,-2.4444444444444446,14.555555555555555,-14.911111111111111,-14.844444444444445,-1.3111111111111111,-1.5777777777777777,21.57777777777778
2020-09-23 17:09:00,2.7111111111111112,-21.044444444444444,-1.3555555555555556,7.555555555555555,-11.266666666666667,-2.488888888888889,14.555555555555555,-15.155555555555555,-14.777777777777779,-1.3111111111111111,-1.5777777777777777,21.57777777777778
2020-09-23 17:10:00,2.8666666666666667,-21.022222222222222,-1.4444444444444444,7.733333333333333,-11.28888888888889,-2.5555555555555554,14.577777777777778,-15.377777777777778,-14.733333333333333,-1.3111111111111111,-1.6222222222222222,21.622222222222224
2020-09-23 17:11:00,2.977777777777778,-20.977777777777778,-1.5333333333333334,7.911111111111111,-11.311111111111112,-2.577777777777778,14.622222222222222,-15.644444444444444,-14.688888888888888,-1.3333333333333333,-1.6666666666666667,21.666666666666668
2020-09-23 17:12:00,3.0444444444444443,-20.977777777777778,-1.6,8.133333333333333,-11.28888888888889,-2.577777777777778,14.622222222222222,-15.933333333333334,-14.666666666666666,-1.3555555555555556,-1.711111111111111,21.711111111111112
2020-09-23 17:13:00,3.1333333333333333,-21.0,-1.6888888888888889,8.333333333333334,-11.244444444444444,-2.6222222222222222,14.644444444444444,-16.2,-14.644444444444444,-1.3333333333333333,-1.7333333333333334,21.733333333333334
2020-09-23 17:14:00,3.2222222222222223,-20.977777777777778,-1.7777777777777777,8.488888888888889,-11.244444444444444,-2.6666666666666665,14.688888888888888,-16.42222222222222,-14.622222222222222,-1.288888888888889,-1.711111111111111,21.711111111111112
2020-09-23 17:15:00,3.3333333333333335,-20.955555555555556,-1.8888888888888888,8.644444444444444,-11.2,-2.7111111111111112,14.688888888888888,-16.644444444444446,-14.577777777777778,-1.2444444444444445,-1.6888888888888889,21.711111111111112
2020-09-23 17:16:00,3.422222222222222,-20.933333333333334,-2.022222222222222,8.777777777777779,-11.177777777777777,-2.7555555555555555,14.71111111111111,-16.866666666666667,-14.577777777777778,-1.2,-1.711111111111111,21.755555555555556
2020-09-23 17:17:00,3.511111111111111,-20.955555555555556,-2.1555555555555554,8.88888888888889,-11.155555555555555,-2.8,14.733333333333333,-17.08888888888889,-14.555555555555555,-1.1555555555555554,-1.7333333333333334,21.8
2020-09-23 17:18:00,3.6,-20.955555555555556,-2.2888888888888888,8.977777777777778,-11.11111111111111,-2.8666666666666667,14.8,-17.288888888888888,-14.533333333333333,-1.1111111111111112,-1.7555555555555555,21.844444444444445
2020-09-23 17:19:00,3.7111111111111112,-20.91111111111111,-2.422222222222222,9.044444444444444,-11.11111111111111,-2.933333333333333,14.866666666666667,-17.466666666666665,-14.533333333333333,-1.0444444444444445,-1.7555555555555555,21.91111111111111
2020-09-23 17:20:00,3.8444444444444446,-20.88888888888889,-2.577777777777778,9.066666666666666,-11.155555555555555,-3.022222222222222,14.88888888888889,-17.644444444444446,-14.533333333333333,-0.9777777777777777,-1.7333333333333334,21.977777777777778
2020-09-23 17:21:00,3.977777777777778,-20.844444444444445,-2.7333333333333334,9.088888888888889,-11.155555555555555,-3.088888888888889,14.911111111111111,-17.77777777777778,-14.511111111111111,-0.9111111111111111,-1.711111111111111,22.08888888888889
2020-09-23 17:22:00,4.111111111111111,-20.8,-2.888888888888889,9.11111111111111,-11.177777777777777,-3.111111111111111,14.911111111111111,-17.933333333333334,-14.488888888888889,-0.8444444444444444,-1.6444444444444444,22.22222222222222
2020-09-23 17:23:00,4.266666666666667,-20.77777777777778,-3.0,9.11111111111111,-11.222222222222221,-3.1333333333333333,14.933333333333334,-18.066666666666666,-14.444444444444445,-0.8222222222222222,-1.6,22.333333333333332
2020-09-23 17:24:00,4.444444444444445,-20.733333333333334,-3.088888888888889,9.155555555555555,-11.311111111111112,-3.1777777777777776,14.933333333333334,-18.177777777777777,-14.422222222222222,-0.8,-1.5777777777777777,22.466666666666665
2020-09-23 17:25:00,4.622222222222222,-20.68888888888889,-3.1555555555555554,9.177777777777777,-11.444444444444445,-3.2,14.955555555555556,-18.288888888888888,-14.355555555555556,-0.7777777777777778,-1.5555555555555556,22.6
2020-09-23 17:26:00,4.8,-20.666666666666668,-3.2,9.177777777777777,-11.577777777777778,-3.2444444444444445,14.955555555555556,-18.4,-14.266666666666667,-0.7777777777777778,-1.488888888888889,22.711111111111112
2020-09-23 17:27:00,4.933333333333334,-20.644444444444446,-3.2444444444444445,9.133333333333333,-11.688888888888888,-3.2444444444444445,14.977777777777778,-18.555555555555557,-14.2,-0.7555555555555555,-1.4,22.822222222222223
2020-09-23 17:28:00,5.088888888888889,-20.622222222222224,-3.311111111111111,9.066666666666666,-11.755555555555556,-3.2444444444444445,15.022222222222222,-18.666666666666668,-14.155555555555555,-0.6888888888888889,-1.288888888888889,22.91111111111111
2020-09-23 17:29:00,5.2444444444444445,-20.6,-3.3555555555555556,9.0,-11.777777777777779,-3.2444444444444445,15.088888888888889,-18.77777777777778,-14.11111111111111,-0.6,-1.1555555555555554,23.0
2020-09-23 17:30:00,5.4,-20.555555555555557,-3.3777777777777778,8.911111111111111,-11.755555555555556,-3.2666666666666666,15.133333333333333,-18.91111111111111,-14.022222222222222,-0.5333333333333333,-1.0222222222222221,23.08888888888889
2020-09-23 17:31:00,5.533333333333333,-20.511111111111113,-3.4,8.866666666666667,-11.733333333333333,-3.3333333333333335,15.155555555555555,-19.066666666666666,-13.955555555555556,-0.4888888888888889,-0.9333333333333333,23.2
2020-09-23 17:32:00,5.666666666666667,-20.488888888888887,-3.4,8.822222222222223,-11.688888888888888,-3.3555555555555556,15.177777777777777,-19.22222222222222,-13.911111111111111,-0.4444444444444444,-0.8888888888888888,23.355555555555554
2020-09-23 17:33:00,5.822222222222222,-20.466666666666665,-3.4,8.733333333333333,-11.666666666666666,-3.3777777777777778,15.2,-19.377777777777776,-13.88888888888889,-0.35555555555555557,-0.8444444444444444,23.533333333333335
2020-09-23 17:34:00,5.977777777777778,-20.42222222222222,-3.3777777777777778,8.666666666666666,-11.644444444444444,-3.422222222222222,15.2,-19.511111111111113,-13.844444444444445,-0.2222222222222222,-0.7777777777777778,23.711111111111112
2020-09-23 17:35:00,6.088888888888889,-20.42222222222222,-3.3777777777777778,8.6,-11.644444444444444,-3.466666666666667,15.2,-19.6,-13.844444444444445,-0.08888888888888889,-0.6888888888888889,23.933333333333334
2020-09-23 17:36:00,6.2,-20.444444444444443,-3.422222222222222,8.488888888888889,-11.688888888888888,-3.533333333333333,15.155555555555555,-19.666666666666668,-13.8,0.06666666666666667,-0.6222222222222222,24.2
2020-09-23 17:37:00,6.266666666666667,-20.488888888888887,-3.511111111111111,8.333333333333334,-11.733333333333333,-3.6,15.11111111111111,-19.711111111111112,-13.755555555555556,0.2,-0.5333333333333333,24.488888888888887
2020-09-23 17:38:00,6.355555555555555,-20.488888888888887,-3.6444444444444444,8.177777777777777,-11.777777777777779,-3.7111111111111112,15.088888888888889,-19.8,-13.733333333333333,0.3111111111111111,-0.4222222222222222,24.822222222222223
2020-09-23 17:39:00,6.444444444444445,-20.488888888888887,-3.7777777777777777,8.0,-11.822222222222223,-3.7777777777777777,15.022222222222222,-19.88888888888889,-13.688888888888888,0.4444444444444444,-0.28888888888888886,25.2
2020-09-23 17:40:00,6.5777777777777775,-20.488888888888887,-3.911111111111111,7.8,-11.866666666666667,-3.8,14.977777777777778,-19.977777777777778,-13.622222222222222,0.5333333333333333,-0.13333333333333333,25.57777777777778
2020-09-23 17:41:00,6.711111111111111,-20.488888888888887,-4.0,7.6,-11.88888888888889,-3.8222222222222224,14.933333333333334,-20.066666666666666,-13.533333333333333,0.6222222222222222,0.0,25.977777777777778
2020-09-23 17:42:00,6.866666666666666,-20.533333333333335,-4.111111111111111,7.355555555555555,-11.955555555555556,-3.8444444444444446,14.88888888888889,-20.133333333333333,-13.466666666666667,0.6888888888888889,0.13333333333333333,26.377777777777776
2020-09-23 17:43:00,7.044444444444444,-20.533333333333335,-4.222222222222222,7.111111111111111,-12.0,-3.8444444444444446,14.822222222222223,-20.155555555555555,-13.377777777777778,0.7777777777777778,0.24444444444444444,26.8
2020-09-23 17:44:00,7.177777777777778,-20.533333333333335,-4.355555555555555,6.866666666666666,-12.022222222222222,-3.8666666666666667,14.71111111111111,-20.133333333333333,-13.28888888888889,0.8666666666666667,0.3333333333333333,27.177777777777777
2020-09-23 17:45:00,7.355555555555555,-20.555555555555557,-4.444444444444445,6.644444444444445,-12.066666666666666,-3.911111111111111,14.644444444444444,-20.133333333333333,-13.2,0.9333333333333333,0.4,27.555555555555557
2020-09-23 17:46:00,7.555555555555555,-20.555555555555557,-4.533333333333333,6.377777777777778,-12.11111111111111,-3.977777777777778,14.577777777777778,-20.11111111111111,-13.11111111111111,1.0,0.4666666666666667,27.91111111111111
2020-09-23 17:47:00,7.8,-20.533333333333335,-4.644444444444445,6.088888888888889,-12.11111111111111,-4.088888888888889,14.533333333333333,-20.08888888888889,-13.0,1.0888888888888888,0.5555555555555556,28.266666666666666
2020-09-23 17:48:00,8.066666666666666,-20.511111111111113,-4.711111111111111,5.8,-12.11111111111111,-4.222222222222222,14.488888888888889,-20.022222222222222,-12.911111111111111,1.2,0.6888888888888889,28.6
2020-09-23 17:49:00,8.311111111111112,-20.444444444444443,-4.733333333333333,5.533333333333333,-12.11111111111111,-4.333333333333333,14.422222222222222,-19.91111111111111,-12.866666666666667,1.3111111111111111,0.7777777777777778,28.933333333333334
2020-09-23 17:50:00,8.555555555555555,-20.355555555555554,-4.7555555555555555,5.311111111111111,-12.155555555555555,-4.488888888888889,14.355555555555556,-19.755555555555556,-12.822222222222223,1.4666666666666666,0.8666666666666667,29.288888888888888
2020-09-23 17:51:00,8.844444444444445,-20.288888888888888,-4.733333333333333,5.088888888888889,-12.222222222222221,-4.622222222222222,14.244444444444444,-19.622222222222224,-12.755555555555556,1.6222222222222222,0.9555555555555556,29.622222222222224
2020-09-23 17:52:00,9.088888888888889,-20.22222222222222,-4.666666666666667,4.866666666666666,-12.28888888888889,-4.711111111111111,14.155555555555555,-19.511111111111113,-12.688888888888888,1.8,1.0222222222222221,29.977777777777778
2020-09-23 17:53:00,9.333333333333334,-20.155555555555555,-4.6,4.6,-12.377777777777778,-4.777777777777778,14.066666666666666,-19.4,-12.622222222222222,1.9555555555555555,1.0444444444444445,30.333333333333332
2020-09-23 17:54:00,9.577777777777778,-20.11111111111111,-4.511111111111111,4.333333333333333,-12.488888888888889,-4.844444444444444,13.955555555555556,-19.266666666666666,-12.577777777777778,2.088888888888889,1.0222222222222221,30.644444444444446
2020-09-23 17:55:00,9.8,-20.11111111111111,-4.444444444444445,4.111111111111111,-12.6,-4.911111111111111,13.8,-19.155555555555555,-12.488888888888889,2.2222222222222223,1.0,30.933333333333334
2020-09-23 17:56:00,10.022222222222222,-20.155555555555555,-4.355555555555555,3.911111111111111,-12.733333333333333,-4.977777777777778,13.666666666666666,-19.0,-12.377777777777778,2.3333333333333335,1.0,31.2
2020-09-23 17:57:00,10.244444444444444,-20.2,-4.266666666666667,3.688888888888889,-12.911111111111111,-5.044444444444444,13.555555555555555,-18.866666666666667,-12.244444444444444,2.422222222222222,1.0222222222222221,31.42222222222222
2020-09-23 17:58:00,10.444444444444445,-20.266666666666666,-4.2,3.488888888888889,-13.088888888888889,-5.066666666666666,13.444444444444445,-18.755555555555556,-12.133333333333333,2.488888888888889,1.0444444444444445,31.68888888888889
2020-09-23 17:59:00,10.6,-20.355555555555554,-4.133333333333334,3.311111111111111,-13.266666666666667,-5.044444444444444,13.355555555555556,-18.666666666666668,-12.066666666666666,2.577777777777778,1.0666666666666667,32.0
2020-09-23 18:00:00,10.777777777777779,-20.488888888888887,-4.044444444444444,3.1333333333333333,-13.444444444444445,-5.0,13.266666666666667,-18.555555555555557,-11.977777777777778,2.688888888888889,1.0444444444444445,32.333333333333336
2020-09-23 18:01:00,10.955555555555556,-20.6,-3.911111111111111,2.977777777777778,-13.6,-4.977777777777778,13.177777777777777,-18.444444444444443,-11.88888888888889,2.8,1.0222222222222221,32.666666666666664
2020-09-23 18:02:00,11.088888888888889,-20.68888888888889,-3.8,2.8444444444444446,-13.71111111111111,-4.933333333333334,13.133333333333333,-18.288888888888888,-11.822222222222223,2.888888888888889,1.0222222222222221,32.955555555555556
2020-09-23 18:03:00,11.2,-20.77777777777778,-3.688888888888889,2.688888888888889,-13.866666666666667,-4.844444444444444,13.044444444444444,-18.11111111111111,-11.755555555555556,2.9555555555555557,0.9777777777777777,33.22222222222222
